tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.75;2;946236826;100;0.01;0.01;0;100;0.01;0;three_types;0;1;1.88496;100;0;0;0.01;100;0;1.88496;2;0.02;40;50000;1.9092;4910;-0.00655851;-0.0634926;1.52245;-0.0615848;0.554016;-0.128368;0.00950304;0.00199233;0.0426751;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_220037_932001243
0.25;2;978459444;100;0.01;0.01;0;100;0.01;0;three_types;0;1;1.98968;100;0;0;0.01;100;0;1.98968;2;0.02;0.7;50000;-1.60496;1134;-0.00282198;-0.295557;1.16794;-0.097276;0.129482;-0.351947;0.00434268;0.11896;0.0117641;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_222045_963627962
0.75;2;617242116;100;0.01;0.01;0;100;0.01;0;three_types;0;1;1.98968;100;0;0;0.01;100;0;1.98968;2;0.02;0.7;50000;-1.61002;1231;-0.00227266;-0.289474;1.18051;0.0601723;0.139751;-0.397109;0.00502301;0.0431544;0.0049361;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_223958_603123566
0.25;2;385368685;100;0.01;0.01;0;100;0.01;0;three_types;0;1;1.98968;100;0;0;0.01;100;0;1.98968;2;0.02;40;50000;-1.62006;4707;0.00920685;-0.0508722;1.63125;-0.209951;0.621645;-0.208053;0.0122865;0.163263;0.0317679;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_225925_365381857
0.75;2;660552183;100;0.01;0.01;0;100;0.01;0;three_types;0;1;1.98968;100;0;0;0.01;100;0;1.98968;2;0.02;40;50000;-1.61885;4728;0.0212526;0.00551861;1.55426;0.131067;0.560314;-0.114734;0.00658151;-0.122025;0.0176921;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_232358_645440406
0.25;2;389645296;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;0.7;50000;-0.0115163;1909;-0.00857051;0.589656;1.19318;-0.289483;0.112666;-0.495684;0.00525135;0.261213;0.0164818;0;0;0;0;./core_340/sim_evolving_m_7_11_2016_234711_375253789
0.75;2;56294499;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;0.7;50000;-0.00319561;1856;0.00579941;0.555442;1.20198;0.284532;0.140923;-0.441327;0.00720182;-0.284863;0.00648862;0;0;0;0;./core_340/sim_evolving_m_8_11_2016_000538_41991964
0.25;2;151020805;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;40;50000;0.00366281;4725;0.00520698;-0.0173144;1.59048;0.112242;0.567338;-0.131785;0.0147149;-0.141657;0.0123913;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_205939_97780462
0.75;2;583050126;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;40;50000;0.00784713;4752;-0.00209123;0.0272481;1.54274;0.0631274;0.504457;-0.185062;0.0251728;-0.0231502;0.0253279;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_211916_569132873
0.25;2;538715664;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;0.7;50000;1.60033;2657;0.014719;-0.205724;1.24702;-0.0618085;0.138825;-0.536095;0.00518194;-0.023415;0.00858941;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_214343_524089537
0.75;2;585147939;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;0.7;50000;1.62012;2765;0.000832932;-0.174286;1.27376;0.0767504;0.117204;-0.524052;0.0041334;-0.124748;0.0049123;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_220342_536370899
0.25;2;837589562;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;40;50000;1.61217;4887;-0.0112619;0.0160245;1.61047;0.0563906;0.603737;-0.124784;0.0200608;-0.0523985;0.0165774;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_222402_807461034
0.75;2;565582677;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;40;50000;1.62212;4904;-0.0108729;-0.102085;1.62526;-0.0103204;0.585471;-0.115704;0.0164732;-0.0798625;0.0224782;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_224336_551177896
0.25;2;428713195;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;0.7;50000;-1.89958;1320;-0.00535672;-0.656075;1.30701;-0.111633;0.131657;-0.602606;0.00216011;0.112153;0.0170104;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_230835_414215787
0.75;2;550626579;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;0.7;50000;-1.90297;1356;0.00490777;-0.691714;1.27927;0.122779;0.155258;-0.647423;0.00211639;-0.0746888;0.00652941;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_232747_536311525
0.25;2;987953833;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;40;50000;-1.91203;4691;-0.001009;-0.166817;1.58989;-0.314338;0.573341;-0.159539;0.0148398;0.143921;0.0383675;0;0;0;0;./core_341/sim_evolving_m_7_11_2016_234640_973356678
0.75;2;956909171;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;40;50000;-1.89358;4747;0.00784661;-0.129979;1.48675;-0.158359;0.445959;-0.164696;0.00613092;0.0337794;0.0177086;0;0;0;0;./core_341/sim_evolving_m_8_11_2016_000608_942687052
0.25;2;293158560;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;0.7;50000;0.617686;2487;-0.0158626;1.02581;1.39319;-0.246878;0.12968;-0.701419;0.00381542;0.261057;0.00829225;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_205939_117708685
0.75;2;716975810;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;0.7;50000;0.614437;2397;0.00143367;0.870529;1.33006;-0.316355;0.135646;-0.635754;0.0033499;0.279402;0.010935;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_212218_702842098
0.25;2;157867746;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;40;50000;0.617609;4724;-0.00786421;0.0198451;1.59555;0.0443217;0.535018;-0.198593;0.0174497;-0.0679722;0.0465213;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_214232_133480030
0.75;2;639070263;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;40;50000;0.625536;4740;0.00357839;-0.00116397;1.54791;-0.272587;0.615532;-0.1283;0.0145091;0.242603;0.0116018;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_220535_624629426
0.25;2;844060864;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;0.7;50000;1.1644;2437;0.0031288;-0.256104;1.4155;-0.0701035;0.141854;-0.736127;0.00341865;0.0288594;0.00581432;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_223135_829848473
0.75;2;701365345;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;0.7;50000;1.18369;2515;-0.0214678;-0.285867;1.40359;-0.293115;0.149634;-0.710973;0.00281095;0.214334;0.00813298;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_225219_687015516
0.25;2;402940399;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;40;50000;1.17393;4913;0.00910525;0.037895;1.58518;0.118381;0.575591;-0.112431;0.0114174;-0.0905603;0.0117569;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_231405_388460934
0.75;2;356289255;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;40;50000;1.16914;4894;0.0110364;0.0575257;1.52521;0.00992968;0.56691;-0.206605;0.0203421;0.0601128;0.0289561;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_233451_341976192
0.25;2;535449210;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;0.7;50000;-2.01379;1852;0.00410256;-0.894402;1.41471;-0.226012;0.155657;-0.76978;0.00382031;0.280496;0.00788898;0;0;0;0;./core_342/sim_evolving_m_7_11_2016_235531_520894487
0.75;2;935075392;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;0.7;50000;-1.9847;1873;-0.00971347;-0.94498;1.44094;0.157909;0.175865;-0.753051;0.00378177;-0.117306;0.0080837;0;0;0;0;./core_342/sim_evolving_m_8_11_2016_001523_920746891
0.25;2;882454952;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;40;50000;-1.99592;4719;-0.00147487;-0.0741151;1.5358;-0.446611;0.54288;-0.170154;0.00757267;0.364539;0.0332494;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_205937_853647725
0.75;2;533345282;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;40;50000;-1.99227;4737;-0.00430268;-0.0229367;1.54961;0.118653;0.530866;-0.127687;0.0199827;-0.10239;0.00868935;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_212638_519208828
0.25;2;512656213;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;0.7;50000;1.18118;2731;0.00205801;1.30609;1.44655;0.0720239;0.154792;-0.796762;0.00323491;-0.0628378;0.0077716;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_214807_497711787
0.75;2;14781091;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;0.7;50000;1.18583;2739;0.00315325;1.30286;1.43504;0.129037;0.173111;-0.805717;0.00216254;-0.118932;0.0147999;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_222344_690267
0.25;2;527822011;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;40;50000;1.17656;4752;0.00702228;-0.096696;1.58628;-0.0590391;0.579772;-0.105419;0.0254015;-0.0549147;0.0291103;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_224358_513477169
0.75;2;465158491;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;40;50000;1.18274;4755;-0.0274928;-0.0921319;1.46429;-0.150429;0.464607;-0.223264;0.0119787;0.0291339;0.0280468;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_231406_449431978
0.25;2;153273971;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;0.7;50000;0.623279;2610;-0.00486446;-0.219431;1.40216;-0.099393;0.145448;-0.827916;0.00365869;0.0434375;0.00730748;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_233504_137541213
0.75;2;31073269;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;0.7;50000;0.624339;2485;-0.0131435;-0.154586;1.49264;0.160774;0.148094;-0.836777;0.00236826;-0.156184;0.00702262;0;0;0;0;./core_343/sim_evolving_m_7_11_2016_235521_16965189
0.25;2;197625673;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;40;50000;0.616359;4907;-0.00690168;-0.032809;1.53354;-0.258746;0.508076;-0.135057;0.0185217;0.218596;0.0206317;0;0;0;0;./core_343/sim_evolving_m_8_11_2016_001801_182502352
0.75;2;871109613;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;40;50000;0.617046;4911;-0.00177795;0.085452;1.54134;0.13187;0.544238;-0.217455;0.0120081;-0.033764;0.0157191;0;0;0;0;./core_343/sim_evolving_m_8_11_2016_004149_855891938
0.25;2;37576117;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;0.7;50000;-1.91424;2577;-0.00105193;-1.25026;1.4349;0.0706551;0.159761;-0.854841;0.00413398;-0.0347801;0.00923992;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_205939_907203944
0.75;2;953974929;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;0.7;50000;-1.88961;2573;-0.0174056;-1.23405;1.43087;0.161107;0.147907;-0.845397;0.00335577;-0.127761;0.0103621;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_211925_939631830
0.25;2;510424081;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.90998;4744;-0.0031866;0.0349728;1.53697;0.00873252;0.598986;-0.16911;0.0108633;0.0325743;0.0313051;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_213849_496133014
0.75;2;361523111;100;0.01;0.01;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.87615;4736;0.00653984;-0.022781;1.61278;0.0879753;0.596071;-0.236176;0.0175165;-0.0849008;0.0454598;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_220824_347034723
0.25;2;435697278;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.63141;2801;-0.00972758;1.49;1.56042;0.0779062;0.169111;-0.895817;0.00329392;-0.0894154;0.00493571;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_223238_420985634
0.75;2;470697579;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.60956;2788;-0.00992002;1.40474;1.49227;-0.111019;0.159415;-0.861116;0.00251795;0.0912958;0.00846862;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_225325_456094820
0.25;2;524055142;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.61064;4713;0.00791916;0.0445038;1.59234;0.111792;0.607897;-0.100569;0.0212169;-0.0476507;0.0260843;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_232122_509482284
0.75;2;712304116;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.61388;4714;-0.000474419;0.0308612;1.62623;0.22701;0.635073;-0.196564;0.00745492;-0.203144;0.0189127;0;0;0;0;./core_344/sim_evolving_m_7_11_2016_234734_697857438
0.25;2;524762870;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;-0.0151113;3119;-0.00019001;0.0441324;1.06923;0.232934;0.140831;-0.0306966;0.0111172;-0.208311;0.00680554;0;0;0;0;./core_344/sim_evolving_m_8_11_2016_001454_510307924
0.75;2;873640478;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;-0.00610262;3148;-0.012006;-0.000181888;1.12294;-0.0775877;0.119791;-0.0551617;0.0067665;0.0848405;0.00637996;0;0;0;0;./core_344/sim_evolving_m_8_11_2016_003926_858714250
0.25;2;385479287;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;-0.0136392;4896;0.00261528;-0.148542;1.53576;-0.0749608;0.488191;-0.132895;0.0114048;-0.0874055;0.0297211;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_205938_334667049
0.75;2;292575798;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;0.0222759;4888;-0.00770128;-0.00207314;1.52494;0.0343395;0.519215;-0.0931653;0.0161525;-0.0316103;0.0155285;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_212159_278450887
0.25;2;574924744;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.60674;2784;-0.00881817;-1.41118;1.54349;-0.0344119;0.156333;-0.866808;0.00381145;0.048906;0.00621302;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_214314_560701796
0.75;2;267370195;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.61008;2766;-0.00281021;-1.51367;1.48904;-0.111565;0.138277;-0.885425;0.0028577;0.0878849;0.00798725;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_220236_247494937
0.25;2;262779335;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.613;4740;0.00101515;-0.0224405;1.56879;-0.0806298;0.562616;-0.201633;0.0102157;0.0737895;0.0440621;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_222158_248227778
0.75;2;102087364;100;0.01;0.01;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.62039;4717;-0.0115211;0.011922;1.61613;0.163932;0.577134;-0.290529;0.0129081;-0.115204;0.0214697;0;0;0;0;./core_345/sim_evolving_m_7_11_2016_224150_87612035
0.25;2;647584819;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;0.7;50000;0.00300745;3081;-0.0115213;0.06866;1.09559;-0.047182;0.124899;-0.0427818;0.00446382;0.081322;0.00492828;0;0;-0.175261;0.0120277;./core_345/sim_evolving_m_7_11_2016_230158_633400175
0.75;2;11343006;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;0.7;50000;-0.00282148;3058;0.0246514;0.0417904;1.13537;0.171465;0.124556;-0.0243274;0.0237998;-0.158694;0.00752066;0;0;-0.0580006;0.0168223;./core_345/sim_evolving_m_7_11_2016_232202_996823837
0.25;2;499207718;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;40;50000;-0.00942407;4901;0.017846;-0.10593;1.54863;-0.204075;0.582109;-0.131441;0.0165354;0.094423;0.0115496;0;0;0.0132033;0.01972;./core_345/sim_evolving_m_7_11_2016_234121_484789138
0.75;2;525174436;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;40;50000;0.00301381;4889;0.00388357;0.243286;1.53035;0.50873;0.587542;-0.09463;0.00801543;-0.2393;0.0120015;0;0;0.0819015;0.0161539;./core_345/sim_evolving_m_8_11_2016_000140_478646699
0.25;2;762738714;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;0.7;50000;1.62156;3041;-0.011264;1.65661;1.11332;-0.153632;0.134899;-0.031423;0.00205927;0.212758;0.00521674;0;0;1.00563;0.0032196;./core_346/sim_evolving_m_7_11_2016_205937_709319067
0.75;2;537664452;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;0.7;50000;1.6195;3087;0.00329302;1.704;1.16368;0.0577217;0.123076;0.0100417;0.00251071;0.0568118;0.00598686;0;0;0.921076;0.00321589;./core_346/sim_evolving_m_7_11_2016_212637_523431946
0.25;2;413453395;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;40;50000;1.6242;4890;-0.0100301;1.45279;1.57151;0.105973;0.499416;0.00912059;0.0139789;0.0671819;0.0251812;0;0;0.789202;0.00921946;./core_346/sim_evolving_m_7_11_2016_222440_397711723
0.75;2;327248190;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;40;50000;1.60169;4881;0.00917102;1.38926;1.62287;0.15165;0.576853;-0.0758322;0.00750049;-0.110534;0.0154451;0;0;0.844644;0.0155131;./core_346/sim_evolving_m_7_11_2016_225605_312942409
0.25;2;805902697;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.89987;3158;0.00652322;-1.86469;1.16168;-0.220134;0.126593;-0.0784596;0.00303048;0.198421;0.0111855;0;0;1.05258;0.00457929;./core_346/sim_evolving_m_7_11_2016_231700_791310520
0.75;2;443979631;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.89246;3026;-0.00379629;-1.76509;1.1052;0.17085;0.128685;-0.130732;0.00407342;-0.263174;0.0103078;0;0;1.05754;0.00457929;./core_346/sim_evolving_m_7_11_2016_233706_429549855
0.25;2;713031036;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;40;50000;-1.90831;4873;0.00298222;-1.41401;1.62588;0.0562096;0.502638;-0.0036585;0.0148888;0.0383399;0.0116593;0;0;0.809742;0.0197061;./core_346/sim_evolving_m_7_11_2016_235928_698790401
0.75;2;994679109;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;40;50000;-1.90146;4858;0.00143738;-1.33785;1.6405;0.0141161;0.542229;-0.0526321;0.0122545;0.0363164;0.0210812;0;0;0.804128;0.00691769;./core_346/sim_evolving_m_8_11_2016_001958_973330520
0.25;2;66759773;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;0.7;50000;0.617149;3037;-0.00735238;0.565984;1.15413;0.020569;0.122767;-0.151323;0.00252951;0.0278812;0.00998448;0;0;1.12119;0.00388173;./core_346/sim_evolving_m_8_11_2016_004459_52231865
0.75;2;148995551;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;0.7;50000;0.63027;2974;0.0096564;0.226709;1.16547;0.0674441;0.13682;-0.164908;0.00323732;-0.0512068;0.0102917;0;0;1.09491;0.00278783;./core_346/sim_evolving_m_8_11_2016_010801_134525215
0.25;2;340860685;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;40;50000;0.608773;4873;0.00745013;0.38932;1.48365;0.127653;0.450309;-0.0166728;0.0123426;-0.093558;0.0230517;0;0;0.780959;0.0134188;./core_347/sim_evolving_m_7_11_2016_205938_303899124
0.75;2;756018517;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;40;50000;0.624837;4871;0.00320209;0.0500142;1.62471;-0.0165175;0.571607;-0.052106;0.0104039;-0.109445;0.0342043;0;0;0.794931;0.0120555;./core_347/sim_evolving_m_7_11_2016_213000_739640327
0.25;2;527089360;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;0.7;50000;1.1731;3044;0.0114293;1.26568;1.1147;0.0919157;0.118022;-0.0973263;0.0035142;-0.0975174;0.00521736;0;0;1.08428;0.00284798;./core_347/sim_evolving_m_7_11_2016_214941_512582411
0.75;2;247680956;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;0.7;50000;1.16131;2954;-0.0136669;1.47608;1.16491;-0.0404832;0.131237;-0.183982;0.00283534;0.123641;0.00521708;0;0;1.08779;0.00381504;./core_347/sim_evolving_m_7_11_2016_220927_233020838
0.25;2;396235039;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;40;50000;1.19591;4863;-0.00470127;1.14578;1.46636;0.14092;0.439841;-0.0804097;0.014144;-0.0600653;0.0148584;0;0;0.884944;0.00956994;./core_347/sim_evolving_m_7_11_2016_222926_382277961
0.75;2;730567965;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;40;50000;1.17748;4889;0.00263118;1.23428;1.595;0.0263716;0.560425;-0.0644463;0.0132046;0.0109511;0.0248575;0;0;0.773348;0.00966343;./core_347/sim_evolving_m_7_11_2016_224959_716265362
0.25;2;762491183;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;0.7;50000;-1.99359;3017;0.0147378;-1.94114;1.11464;0.113277;0.134831;-0.1573;0.00348723;-0.12544;0.00778478;0;0;1.11973;0.00302559;./core_347/sim_evolving_m_7_11_2016_231319_748282934
0.75;2;81886199;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;0.7;50000;-1.99527;2805;0.00508278;-1.77189;1.17821;-0.220734;0.127904;-0.317989;0.00463847;0.120854;0.00860752;0;0;1.18138;0.00508196;./core_347/sim_evolving_m_7_11_2016_233340_67388535
0.25;2;748312918;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;40;50000;-2.01381;4863;-0.0086987;-1.50956;1.65218;-0.0363323;0.530068;-0.083166;0.0160201;-0.00559398;0.0308159;0;0;0.79016;0.0146146;./core_347/sim_evolving_m_7_11_2016_235408_734260004
0.75;2;633789531;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;40;50000;-2.02465;4832;0.00356551;-1.50881;1.63157;-0.0919112;0.535871;-0.180674;0.011124;0.0176733;0.0153294;0;0;0.896413;0.0240663;./core_347/sim_evolving_m_8_11_2016_001610_619590835
0.25;2;332582765;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;0.7;50000;1.18603;3033;0.0121788;1.02756;1.15368;0.0421781;0.135478;-0.189569;0.00477259;-0.0447865;0.00517455;0;0;1.12219;0.00284881;./core_348/sim_evolving_m_7_11_2016_205939_268755922
0.75;2;602591230;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;0.7;50000;1.18152;2740;0.000609596;0.518393;1.20039;0.142463;0.137815;-0.421537;0.00277343;-0.134749;0.00855914;0;0;1.25678;0.00346733;./core_348/sim_evolving_m_7_11_2016_211937_588455337
