tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.25;2;490108442;100;0.01;0.01;-2.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-2.96765;2881;0.00485395;-2.77845;1.27415;-2.43429;0.135107;-0.565296;0.00216687;0;0;0;0;0.551014;0.0018197;./core_226/sim_evolving_m_11_11_2016_122155_452430526
0.25;2;549941252;100;0.01;0.01;-2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-2.55656;2892;0.00402882;-2.40429;1.26593;-2.07743;0.130484;-0.588703;0.00195056;0;0;0;0;0.550121;0.00207195;./core_227/sim_evolving_m_11_11_2016_122155_521137771
0.25;2;577553345;100;0.01;0.01;-1.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-2.17589;2911;0.0113711;-2.00467;1.25431;-1.66098;0.1369;-0.570794;0.00222389;0;0;0;0;0.539754;0.00199098;./core_228/sim_evolving_m_11_11_2016_122155_522139034
0.25;2;363828193;100;0.01;0.01;-1.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-1.79264;2915;0.0177427;-1.54016;1.2575;-1.19508;0.140918;-0.563138;0.00223057;0;0;0;0;0.546094;0.00313524;./core_229/sim_evolving_m_11_11_2016_122155_340442212
0.25;2;563657526;100;0.01;0.01;-0.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-1.39764;2900;0.000167786;-1.10844;1.23543;-0.808635;0.146284;-0.556157;0.00242162;0;0;0;0;0.557749;0.0035126;./core_230/sim_evolving_m_11_11_2016_122155_521437214
0.25;2;590570958;100;0.01;0.01;-0.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-0.99597;2964;-0.0153023;-0.766753;1.29386;-0.369011;0.153885;-0.569227;0.00244422;0;0;0;0;0.537531;0.00343685;./core_231/sim_evolving_m_11_11_2016_122155_522560495
0.25;2;536238250;100;0.01;0.01;5.32907e-15;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-0.575848;2848;0.00881278;-0.413735;1.21015;-0.0301747;0.130184;-0.574286;0.00294248;0;0;0;0;0.52104;0.00285174;./core_232/sim_evolving_m_11_11_2016_122155_520926269
0.25;2;474497192;100;0.01;0.01;0.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;-0.169314;2836;-0.00205114;0.0369337;1.30014;0.397823;0.140362;-0.563088;0.00408047;0;0;0;0;0.554287;0.00196015;./core_233/sim_evolving_m_11_11_2016_122155_449577908
0.25;2;632427759;100;0.01;0.01;0.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;0.209477;2958;-0.00123615;0.50785;1.28849;0.825444;0.148867;-0.552042;0.00342072;0;0;0;0;0.554066;0.00375631;./core_234/sim_evolving_m_11_11_2016_122155_550909872
0.25;2;617906023;100;0.01;0.01;1.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;0.626964;2938;-0.00607779;0.865512;1.32631;1.24086;0.139512;-0.565114;0.00241216;0;0;0;0;0.549396;0.0027707;./core_235/sim_evolving_m_11_11_2016_122155_537946844
0.25;2;470249197;100;0.01;0.01;1.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;1.01908;2987;0.0139544;1.23783;1.34424;1.66387;0.138741;-0.574181;0.00202466;0;0;0;0;0.550232;0.00214161;./core_236/sim_evolving_m_11_11_2016_122156_433837160
0.25;2;442693097;100;0.01;0.01;2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;1.40254;2958;0.0100492;1.63552;1.35235;2.02996;0.14887;-0.566564;0.00174726;0;0;0;0;0.559299;0.00231627;./core_237/sim_evolving_m_11_11_2016_122156_421215309
0.25;2;678915952;100;0.01;0.01;2.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;1.81874;2955;-0.0194681;2.07677;1.30372;2.42982;0.130382;-0.552254;0.00125713;0;0;0;0;0.553542;0.00194187;./core_238/sim_evolving_m_11_11_2016_122156_663339999
0.25;2;134727640;100;0.01;0.01;2.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;2.21975;2958;-0.000676126;2.47126;1.36274;2.85794;0.143809;-0.56459;0.00192428;0;0;0;0;0.555332;0.00159838;./core_239/sim_evolving_m_11_11_2016_122157_121134415
0.25;2;616805747;100;0.01;0.01;3.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;2.61648;2981;0.000168465;2.893;1.32282;3.2172;0.145813;-0.546344;0.00124925;0;0;0;0;0.543075;0.00117422;./core_240/sim_evolving_m_11_11_2016_122156_580129723
0.25;2;603820383;100;0.01;0.01;3.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;3.01594;2942;0.0106429;3.27562;1.29242;3.72829;0.151372;-0.559359;0.00150334;0;0;0;0;0.536333;0.00176448;./core_241/sim_evolving_m_11_11_2016_122156_580416806
0.25;2;708522935;100;0.01;0.01;4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;3.3987;2885;0.0134079;3.74114;1.30862;3.96536;0.153145;-0.543554;0.00145884;0;0;0;0;0.564217;0.00112462;./core_242/sim_evolving_m_11_11_2016_122156_681327691
0.25;2;694799760;100;0.01;0.01;4.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;3.83248;2935;0.00141336;4.05631;1.30303;4.5201;0.153771;-0.570932;0.00129802;0;0;0;0;0.552844;0.0010073;./core_243/sim_evolving_m_11_11_2016_122156_679822006
0.25;2;721865609;100;0.01;0.01;4.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;4.22058;2887;-0.015208;4.41252;1.27999;4.90236;0.127213;-0.566722;0.00101405;0;0;0;0;0.546783;0.00116867;./core_244/sim_evolving_m_11_11_2016_122156_695109862
0.25;2;632466662;100;0.01;0.01;5.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;4.60962;2936;-0.0160933;4.91747;1.26377;5.04324;0.147326;-0.539283;0.000772683;0;0;0;0;0.571952;0.00117672;./core_245/sim_evolving_m_11_11_2016_122156_582203355
0.25;2;645452068;100;0.01;0.01;5.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;5.02595;2869;0.0036169;5.30148;1.31668;5.54423;0.133013;-0.535119;0.000992152;0;0;0;0;0.547494;0.000863873;./core_246/sim_evolving_m_11_11_2016_122156_582094541
0.25;2;838931081;100;0.01;0.01;6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0;0;100;0;2.64159;2;0.02;0.7;50000;5.41708;2888;0.00502833;5.65635;1.36332;5.94758;0.147617;-0.564087;0.00117653;0;0;0;0;0.567974;0.000828638;./core_247/sim_evolving_m_11_11_2016_122157_802836520
0.25;2;825092677;100;0.01;0;-6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;10000;-7.5932;2938;-0.00615292;-1.74357;1.1826;-0.152895;0.125087;0;0;0;0;0.784447;0.00410853;0;0;./core_248/sim_evolving_m_11_11_2016_122157_802438853
0.25;2;23546168;100;0.01;0;-5.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-6.1726;2941;-0.002007;-6.99848;1.21285;-1.60895;0.138347;0;0;0;0;0.749886;0.000989061;0;0;./core_249/sim_evolving_m_11_11_2016_122157_941820420
0.25;2;37877024;100;0.01;0;-5.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-5.77829;2977;-0.0121644;-6.51768;1.18457;-1.51165;0.138505;0;0;0;0;0.737614;0.000731086;0;0;./core_250/sim_evolving_m_11_11_2016_122157_957837567
0.25;2;955991478;100;0.01;0;-4.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-5.39015;3013;-0.000738378;-6.18403;1.15989;-1.42552;0.133121;0;0;0;0;0.740295;0.000899176;0;0;./core_251/sim_evolving_m_11_11_2016_122157_926025642
0.25;2;984529378;100;0.01;0;-4.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-4.98503;3038;0.0020999;-5.74124;1.1312;-1.3363;0.131165;0;0;0;0;0.738701;0.00121284;0;0;./core_252/sim_evolving_m_11_11_2016_122157_927858323
0.25;2;969545843;100;0.01;0;-4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-4.58083;3017;-0.00428972;-5.37217;1.18202;-1.20553;0.132728;0;0;0;0;0.747022;0.00141777;0;0;./core_253/sim_evolving_m_11_11_2016_122157_926157578
0.25;2;908975444;100;0.01;0;-3.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-4.17;2923;0.0120406;-4.97135;1.18475;-0.985673;0.126973;0;0;0;0;0.766142;0.00169088;0;0;./core_254/sim_evolving_m_11_11_2016_122157_885489563
0.25;2;942107261;100;0.01;0;-3.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-3.79857;2929;0.0130916;-4.55464;1.16627;-0.962368;0.126493;0;0;0;0;0.752576;0.00143571;0;0;./core_255/sim_evolving_m_11_11_2016_122157_925906995
0.25;2;10088869;100;0.01;0;-2.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-3.39207;2965;0.0285948;-4.17392;1.19578;-0.849798;0.122752;0;0;0;0;0.752656;0.00150911;0;0;./core_256/sim_evolving_m_11_11_2016_122157_941536619
0.25;2;996741113;100;0.01;0;-2.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-2.97846;2998;0.000264122;-3.8138;1.17002;-0.77832;0.122101;0;0;0;0;0.755838;0.00172758;0;0;./core_257/sim_evolving_m_11_11_2016_122157_941647712
0.25;2;62554264;100;0.01;0;-2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-2.58309;3024;0.00512758;-3.38793;1.14125;-0.602545;0.124635;0;0;0;0;0.778819;0.0017448;0;0;./core_258/sim_evolving_m_11_11_2016_122159_38710228
0.25;2;272886554;100;0.01;0;-1.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-2.19431;2981;0.00233471;-2.97174;1.14135;-0.560497;0.119055;0;0;0;0;0.753218;0.00287608;0;0;./core_259/sim_evolving_m_11_11_2016_122159_237079442
0.25;2;341151355;100;0.01;0;-1.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-1.77461;3049;0.00408866;-2.55492;1.10967;-0.409297;0.12331;0;0;0;0;0.761237;0.00246409;0;0;./core_260/sim_evolving_m_11_11_2016_122159_305777114
0.25;2;328128254;100;0.01;0;-0.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-1.36239;3003;-0.00418891;-2.1402;1.1839;-0.364894;0.122952;0;0;0;0;0.7428;0.00326007;0;0;./core_261/sim_evolving_m_11_11_2016_122159_290667487
0.25;2;105420869;100;0.01;0;-0.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-0.987947;3046;0.0134937;-1.68719;1.09655;-0.213524;0.111025;0;0;0;0;0.74109;0.00211196;0;0;./core_262/sim_evolving_m_11_11_2016_122159_81561172
0.25;2;313638803;100;0.01;0;5.32907e-15;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-0.578174;3070;0.00926518;-1.35507;1.17598;-0.174603;0.116167;0;0;0;0;0.733609;0.00316197;0;0;./core_263/sim_evolving_m_11_11_2016_122159_289697567
0.25;2;479512435;100;0.01;0;0.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;-0.180274;3070;-0.0105095;-0.930091;1.09266;-0.0571022;0.110002;0;0;0;0;0.729581;0.00266265;0;0;./core_264/sim_evolving_m_11_11_2016_122159_465589357
0.25;2;300724717;100;0.01;0;0.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;0.225676;3069;-0.0171214;-0.486862;1.11984;0.0729989;0.112064;0;0;0;0;0.741721;0.00254418;0;0;./core_265/sim_evolving_m_11_11_2016_122159_262757351
0.25;2;367590208;100;0.01;0;1.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;0.606022;3001;-0.0146673;-0.14867;1.11665;0.149792;0.12171;0;0;0;0;0.76176;0.00284708;0;0;./core_266/sim_evolving_m_11_11_2016_122159_318587187
0.25;2;243251371;100;0.01;0;1.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;1.03343;3077;-0.00558551;0.266247;1.14723;0.246735;0.138125;0;0;0;0;0.734867;0.00162661;0;0;./core_267/sim_evolving_m_11_11_2016_122159_220416331
0.25;2;355005177;100;0.01;0;2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;1.41923;3020;0.0102024;0.690588;1.09596;0.381313;0.119391;0;0;0;0;0.727658;0.00237547;0;0;./core_268/sim_evolving_m_11_11_2016_122159_307397941
0.25;2;926742913;100;0.01;0;2.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;1.81098;3007;0.000730845;1.10618;1.14163;0.522965;0.119838;0;0;0;0;0.727203;0.00184525;0;0;./core_269/sim_evolving_m_11_11_2016_122200_897351378
0.25;2;849977053;100;0.01;0;2.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;2.23202;2991;0.0134781;1.38268;1.15708;0.493752;0.119712;0;0;0;0;0.762615;0.00200768;0;0;./core_270/sim_evolving_m_11_11_2016_122200_797668444
0.25;2;877841240;100;0.01;0;3.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;2.62912;3035;-0.0054109;1.84535;1.15075;0.645316;0.12778;0;0;0;0;0.748585;0.00145146;0;0;./core_271/sim_evolving_m_11_11_2016_122200_797872323
0.25;2;714132003;100;0.01;0;3.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;3.00974;3054;0.00989774;2.24045;1.12432;0.748004;0.139075;0;0;0;0;0.74015;0.00177628;0;0;./core_272/sim_evolving_m_11_11_2016_122200_679621476
0.25;2;835259126;100;0.01;0;4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;3.4221;2963;-0.0075144;2.62174;1.12274;0.831706;0.11746;0;0;0;0;0.749863;0.00133766;0;0;./core_273/sim_evolving_m_11_11_2016_122200_796803021
0.25;2;807409325;100;0.01;0;4.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;3.82225;3020;0.0017694;3.04311;1.10757;0.930266;0.126718;0;0;0;0;0.752036;0.000931056;0;0;./core_274/sim_evolving_m_11_11_2016_122200_782570980
0.25;2;954216321;100;0.01;0;4.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;4.21985;3024;0.00619418;3.4178;1.15709;0.997316;0.129324;0;0;0;0;0.748254;0.00102796;0;0;./core_275/sim_evolving_m_11_11_2016_122200_912893354
0.25;2;969749562;100;0.01;0;5.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;50000;4.62042;3036;-0.0120927;3.81348;1.13073;1.08686;0.116205;0;0;0;0;0.762486;0.000852221;0;0;./core_276/sim_evolving_m_11_11_2016_122200_928250212
0.25;2;940265280;100;0.01;0;5.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;10000;4.01893;2939;-0.0147435;-1.70719;1.11321;-0.1687;0.137167;0;0;0;0;0.75704;0.00465528;0;0;./core_277/sim_evolving_m_11_11_2016_122200_912148772
0.25;2;912230820;100;0.01;0;6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0;100;0;0.5;2;0.02;0.7;10000;4.42803;2841;-0.011226;-1.70162;1.08547;-0.15975;0.117404;0;0;0;0;0.755367;0.00599788;0;0;./core_278/sim_evolving_m_11_11_2016_122200_897429543
0.25;2;864871393;100;0.01;0;-6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-7.57524;3106;-0.00292163;-1.36214;1.16209;-0.0144041;0.126181;0;0;0;0;-0.987388;0.00325215;0;0;./core_279/sim_evolving_m_11_11_2016_122200_798664632
0.25;2;485038402;100;0.01;0;-5.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-7.19158;3021;-0.00953468;-1.33493;1.14343;0.0159606;0.135846;0;0;0;0;-0.98195;0.00299878;0;0;./core_280/sim_evolving_m_11_11_2016_122202_433655317
0.25;2;471635286;100;0.01;0;-5.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-6.79511;3067;-0.00919947;-1.35832;1.16646;0.00596529;0.12436;0;0;0;0;-0.982073;0.00425973;0;0;./core_281/sim_evolving_m_11_11_2016_122202_433672273
0.25;2;414813513;100;0.01;0;-4.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-6.38301;3096;0.0153124;-1.38757;1.10992;-0.0366144;0.114102;0;0;0;0;-0.983918;0.00351942;0;0;./core_282/sim_evolving_m_11_11_2016_122202_389699796
0.25;2;224642477;100;0.01;0;-4.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-5.96246;3082;-0.00606202;-1.32105;1.1344;-0.000913179;0.122097;0;0;0;0;-0.973168;0.00275465;0;0;./core_283/sim_evolving_m_11_11_2016_122202_200736826
0.25;2;513680555;100;0.01;0;-4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-5.57351;3054;0.0173142;-1.30495;1.11364;0.0289799;0.119861;0;0;0;0;-0.992301;0.00400644;0;0;./core_284/sim_evolving_m_11_11_2016_122202_435148696
0.25;2;499189695;100;0.01;0;-3.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-5.18096;3065;0.00810199;-1.32213;1.11612;-0.00947133;0.121237;0;0;0;0;-0.970572;0.00353454;0;0;./core_285/sim_evolving_m_11_11_2016_122202_434225277
0.25;2;526876874;100;0.01;0;-3.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;-4.80894;3055;0.00634596;-1.36197;1.12757;-0.000864583;0.125684;0;0;0;0;-0.976891;0.00324152;0;0;./core_286/sim_evolving_m_11_11_2016_122202_451558738
0.25;2;444785775;100;0.01;0;-2.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-3.36522;2984;-0.00226163;-3.03622;1.14346;-5.56919;0.128046;0;0;0;0;-0.985788;0.00160021;0;0;./core_287/sim_evolving_m_11_11_2016_122202_404572719
0.25;2;539326966;100;0.01;0;-2.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-2.98887;3022;-0.00462366;-2.63217;1.12053;-4.76331;0.117254;0;0;0;0;-0.995921;0.00146663;0;0;./core_288/sim_evolving_m_11_11_2016_122202_464665563
0.25;2;32482543;100;0.01;0;-2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-2.57662;3002;-0.0221205;-2.2726;1.17378;-3.99386;0.123622;0;0;0;0;-0.999418;0.00205362;0;0;./core_289/sim_evolving_m_11_11_2016_122203_18332463
0.25;2;456956573;100;0.01;0;-1.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-2.18817;2964;0.00232466;-1.85699;1.10877;-3.16856;0.126332;0;0;0;0;-0.980029;0.00247875;0;0;./core_290/sim_evolving_m_11_11_2016_122202_402855559
0.25;2;997657934;100;0.01;0;-1.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-1.77131;2994;-0.0175656;-1.42245;1.10938;-2.34783;0.126991;0;0;0;0;-0.972509;0.00281977;0;0;./core_291/sim_evolving_m_11_11_2016_122203_973886488
0.25;2;241549039;100;0.01;0;-0.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-1.37883;3035;0.004853;-1.08324;1.09972;-1.57809;0.112908;0;0;0;0;-0.970202;0.00350585;0;0;./core_292/sim_evolving_m_11_11_2016_122204_204849786
0.25;2;330490830;100;0.01;0;-0.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-0.978703;2982;0.00758254;-0.629208;1.10478;-0.749327;0.129628;0;0;0;0;-0.960247;0.00256489;0;0;./core_293/sim_evolving_m_11_11_2016_122204_298013520
0.25;2;113534477;100;0.01;0;5.32907e-15;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-0.56713;3041;0.0256942;-0.263846;1.12428;-0.02546;0.124732;0;0;0;0;-0.980788;0.00279546;0;0;./core_294/sim_evolving_m_11_11_2016_122204_75637952
0.25;2;100511729;100;0.01;0;0.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;-0.186657;2985;0.00137092;0.142339;1.15664;0.773401;0.132119;0;0;0;0;-0.960679;0.00236666;0;0;./core_295/sim_evolving_m_11_11_2016_122204_74802642
0.25;2;39472975;100;0.01;0;0.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;0.203531;3066;-0.0203051;0.5257;1.13373;1.5636;0.135377;0;0;0;0;-0.979363;0.002773;0;0;./core_296/sim_evolving_m_11_11_2016_122204_17043835
0.25;2;303189987;100;0.01;0;1.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;0.624534;2989;-0.0135698;0.920728;1.11757;2.35883;0.122293;0;0;0;0;-0.972714;0.00255793;0;0;./core_297/sim_evolving_m_11_11_2016_122204_275855216
0.25;2;227704271;100;0.01;0;1.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;1.01627;3042;-0.00210334;1.39097;1.14186;3.16793;0.131444;0;0;0;0;-0.969525;0.00187374;0;0;./core_298/sim_evolving_m_11_11_2016_122204_204260841
0.25;2;288501670;100;0.01;0;2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;1.41271;3031;-0.0183762;1.74;1.13257;3.95617;0.129889;0;0;0;0;-0.980969;0.00264656;0;0;./core_299/sim_evolving_m_11_11_2016_122204_259272352
0.25;2;316798385;100;0.01;0;2.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;50000;1.83651;3066;0.00214842;2.16569;1.13238;4.75002;0.115493;0;0;0;0;-0.969115;0.00168105;0;0;./core_300/sim_evolving_m_11_11_2016_122204_276056386
0.25;2;274927841;100;0.01;0;2.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;1.2133;3079;-0.00988713;-1.34403;1.15903;0.00925303;0.127668;0;0;0;0;-0.968083;0.0032559;0;0;./core_301/sim_evolving_m_11_11_2016_122204_259365313
0.25;2;141271915;100;0.01;0;3.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;1.60889;3150;0.00979585;-1.35246;1.13289;0.0158907;0.116294;0;0;0;0;-0.982128;0.00300301;0;0;./core_302/sim_evolving_m_11_11_2016_122206_111542487
0.25;2;924173912;100;0.01;0;3.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;2.00458;3080;-0.00149972;-1.33121;1.13991;-0.0105308;0.124001;0;0;0;0;-0.982801;0.00309479;0;0;./core_303/sim_evolving_m_11_11_2016_122205_887738179
0.25;2;65423368;100;0.01;0;4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;2.4196;3002;-0.0171078;-1.33308;1.17623;0.00626274;0.133285;0;0;0;0;-0.964726;0.003727;0;0;./core_304/sim_evolving_m_11_11_2016_122206_27068917
0.25;2;153487768;100;0.01;0;4.4;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;2.83878;3101;-0.0140014;-1.34615;1.12064;0.00535674;0.122413;0;0;0;0;-0.983321;0.00584629;0;0;./core_305/sim_evolving_m_11_11_2016_122206_110655973
0.25;2;194265131;100;0.01;0;4.8;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;3.22022;3131;0.0148938;-1.37621;1.13437;0.0158724;0.127255;0;0;0;0;-0.974485;0.00459107;0;0;./core_306/sim_evolving_m_11_11_2016_122206_141731966
0.25;2;50521315;100;0.01;0;5.2;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;3.61346;2995;-0.00228867;-1.33091;1.10584;0.0181769;0.118985;0;0;0;0;-0.963356;0.00361359;0;0;./core_307/sim_evolving_m_11_11_2016_122206_25328185
0.25;2;910409587;100;0.01;0;5.6;100;0.01;0;three_types;0;1;2.64159;100;0;0.01;0;100;0;2.64159;2;0.02;0.7;10000;4.01223;3029;0.00462403;-1.33006;1.1271;0.0118098;0.126791;0;0;0;0;-0.972647;0.00310145;0;0;./core_308/sim_evolving_m_11_11_2016_122205_886715891
